study_id,code,name,cluster,distance_to_centroid,outlier_score,is_outlier,is_synthetic,price,delivery_hours,parameter_count,request_count,sample_type,analysis_method,requires_special_processing
1726,ECN-CAT-END-198,Evaluación de 17-hidroxiprogesterona,2,2.2413,0.731,False,True,840.0,3.0,26,3,serum,inmunoensayo,True
1727,ECN-CAT-END-199,Evaluación de Hormona antimülleriana,2,1.8199,0.594,False,True,820.0,4.0,23,0,plasma,quimioluminiscencia,False
1728,ECN-CAT-END-200,Evaluación de Somatomedina C,2,1.8716,0.611,False,True,740.0,2.25,15,1,serum,elisa,False
1729,ECN-CAT-END-201,Control de Hormona estimulante de tiroides,1,2.1769,0.797,False,True,540.0,1.75,12,3,plasma,inmunoensayo,False
1730,ECN-CAT-END-202,Control de Tiroxina libre,1,1.5417,0.565,False,True,520.0,2.75,9,2,serum,quimioluminiscencia,False
1731,ECN-CAT-END-203,Control de Tiroxina total,1,1.6849,0.617,False,True,400.0,2.25,6,0,plasma,elisa,False
1732,ECN-CAT-END-204,Control de Triyodotironina libre,1,2.0916,0.766,False,True,280.0,1.75,3,0,serum,inmunoensayo,True
1733,ECN-CAT-END-205,Control de Triyodotironina total,2,1.6195,0.528,False,True,960.0,3.75,25,1,plasma,quimioluminiscencia,True
1734,ECN-CAT-END-206,Control de Insulina,2,2.9298,0.956,False,True,840.0,3.25,22,4,serum,elisa,False
1735,ECN-CAT-END-207,Control de Cortisol,2,1.9859,0.648,False,True,720.0,2.75,19,0,plasma,inmunoensayo,False
1736,ECN-CAT-END-208,Control de Hormona adrenocorticotropa,2,2.0398,0.666,False,True,700.0,3.5,16,0,serum,quimioluminiscencia,False
1737,ECN-CAT-END-209,Control de Hormona de crecimiento,1,2.2675,0.83,False,True,580.0,3.0,13,3,plasma,elisa,False
1738,ECN-CAT-END-210,Control de Prolactina,1,1.5731,0.576,False,True,420.0,1.25,5,2,serum,inmunoensayo,False
1739,ECN-CAT-END-211,Control de Hormona luteinizante,1,1.829,0.67,False,True,400.0,2.25,2,0,plasma,quimioluminiscencia,False
1740,ECN-CAT-END-212,Control de Hormona foliculoestimulante,2,1.7281,0.564,False,True,940.0,3.75,29,1,serum,elisa,True
1741,ECN-CAT-END-213,Control de Estradiol,2,1.5295,0.499,False,True,820.0,3.25,26,1,plasma,inmunoensayo,True
1742,ECN-CAT-END-214,Control de Progesterona,2,2.8916,0.944,False,True,780.0,4.25,23,4,serum,quimioluminiscencia,False
1743,ECN-CAT-END-215,Control de Testosterona total,2,2.1398,0.698,False,True,720.0,2.5,15,0,plasma,elisa,False
1744,ECN-CAT-END-216,Control de Testosterona libre,1,1.6981,0.622,False,True,600.0,1.75,12,2,serum,inmunoensayo,False
1745,ECN-CAT-END-217,Control de Dehidroepiandrosterona,1,2.9497,1.08,True,True,580.0,2.75,9,4,plasma,quimioluminiscencia,False
1746,ECN-CAT-END-218,Control de Aldosterona,1,2.1415,0.784,False,True,460.0,2.25,6,3,serum,elisa,False
1747,ECN-CAT-END-219,Control de Renina,1,1.9144,0.701,False,True,260.0,1.75,3,0,plasma,inmunoensayo,False
1748,ECN-CAT-END-220,Control de Paratohormona,2,1.7462,0.57,False,True,940.0,3.5,25,2,serum,quimioluminiscencia,True
1749,ECN-CAT-END-221,Control de Calcitonina,2,1.4804,0.483,False,True,820.0,3.0,22,1,plasma,elisa,True
1750,ECN-CAT-END-222,Control de Péptido C,2,3.0364,0.991,False,True,700.0,2.5,19,4,serum,inmunoensayo,False
1751,ECN-CAT-END-223,Control de 17-hidroxiprogesterona,2,1.786,0.583,False,True,660.0,3.25,16,1,plasma,quimioluminiscencia,False
1752,ECN-CAT-END-224,Control de Hormona antimülleriana,1,1.8161,0.665,False,True,560.0,2.75,13,0,serum,elisa,False
1753,ECN-CAT-END-225,Control de Somatomedina C,1,1.6044,0.588,False,True,480.0,1.0,5,2,plasma,inmunoensayo,False
1754,ECN-CAT-END-226,Confirmación de Hormona estimulante de tiroides,1,2.2567,0.827,False,True,460.0,2.25,2,3,serum,quimioluminiscencia,False
1755,ECN-CAT-END-227,Confirmación de Tiroxina libre,2,2.132,0.696,False,True,1000.0,3.75,29,0,plasma,elisa,True
1756,ECN-CAT-END-228,Confirmación de Tiroxina total,2,1.676,0.547,False,True,800.0,3.25,26,2,serum,inmunoensayo,True
1757,ECN-CAT-END-229,Confirmación de Triyodotironina libre,2,1.4464,0.472,False,True,760.0,4.25,23,1,plasma,quimioluminiscencia,False
1758,ECN-CAT-END-230,Confirmación de Triyodotironina total,2,3.1214,1.019,True,True,700.0,2.5,15,4,serum,elisa,False
1759,ECN-CAT-END-231,Confirmación de Insulina,1,1.7926,0.657,False,True,580.0,2.0,12,0,plasma,inmunoensayo,False
1760,ECN-CAT-END-232,Confirmación de Cortisol,1,1.5775,0.578,False,True,540.0,3.0,9,2,serum,quimioluminiscencia,False
1761,ECN-CAT-END-233,Confirmación de Hormona adrenocorticotropa,1,1.5328,0.561,False,True,440.0,2.5,6,2,plasma,elisa,False
1762,ECN-CAT-END-234,Confirmación de Hormona de crecimiento,1,2.2564,0.826,False,True,320.0,1.75,3,3,serum,inmunoensayo,False
1763,ECN-CAT-END-235,Confirmación de Prolactina,2,2.0393,0.665,False,True,1000.0,3.5,25,0,plasma,quimioluminiscencia,True
1764,ECN-CAT-END-236,Confirmación de Hormona luteinizante,2,1.7237,0.562,False,True,880.0,3.0,22,2,serum,elisa,False
1765,ECN-CAT-END-237,Confirmación de Hormona foliculoestimulante,2,2.3549,0.768,False,True,680.0,2.5,19,3,plasma,inmunoensayo,False
1766,ECN-CAT-END-238,Confirmación de Estradiol,2,3.0569,0.998,False,True,640.0,3.5,16,4,serum,quimioluminiscencia,True
1767,ECN-CAT-END-239,Confirmación de Progesterona,1,1.4393,0.527,False,True,520.0,3.0,13,1,plasma,elisa,False
1768,ECN-CAT-END-240,Confirmación de Testosterona total,1,1.7249,0.632,False,True,400.0,1.25,5,0,serum,inmunoensayo,False
1769,ECN-CAT-END-241,Confirmación de Testosterona libre,1,1.6884,0.618,False,True,420.0,2.0,2,2,plasma,quimioluminiscencia,False
1770,ECN-CAT-END-242,Confirmación de Dehidroepiandrosterona,2,3.0918,1.009,True,True,980.0,3.5,29,4,serum,elisa,True
1771,ECN-CAT-END-243,Confirmación de Aldosterona,2,1.9197,0.626,False,True,860.0,3.0,26,0,plasma,inmunoensayo,True
1772,ECN-CAT-END-244,Confirmación de Renina,2,1.6154,0.527,False,True,820.0,4.0,23,2,serum,quimioluminiscencia,False
1773,ECN-CAT-URO-126,Determinación de Examen general de orina,1,2.284,0.837,False,True,600.0,1.75,20,0,urine,tira reactiva,False
1774,ECN-CAT-URO-127,Determinación de Microalbúmina en orina,1,2.0479,0.75,False,True,590.0,2.5,17,0,urine,microscopia,False
1775,ECN-CAT-URO-128,Determinación de Proteínas en orina,1,1.6847,0.617,False,True,490.0,1.75,14,2,urine,colorimetria,False
1776,ECN-CAT-URO-129,Determinación de Glucosa en orina,1,2.2694,0.831,False,True,390.0,0.5,6,3,urine,tira reactiva,False
1777,ECN-CAT-URO-130,Determinación de Creatinina en orina,1,1.9023,0.697,False,True,320.0,1.25,3,0,urine,microscopia,False
1778,ECN-CAT-URO-131,Determinación de Calcio en orina,2,2.1957,0.717,False,True,880.0,2.5,30,0,urine,colorimetria,True
1779,ECN-CAT-URO-132,Determinación de Ácido úrico en orina,2,1.9132,0.624,False,True,830.0,2.25,27,2,urine,tira reactiva,True
1780,ECN-CAT-URO-133,Determinación de Sodio en orina,2,1.7713,0.578,False,True,770.0,3.0,24,2,urine,microscopia,False
1781,ECN-CAT-URO-134,Determinación de Potasio en orina,1,2.1806,0.799,False,True,670.0,1.5,16,0,urine,colorimetria,False
1782,ECN-CAT-URO-135,Determinación de Cloro en orina,1,1.5129,0.554,False,True,480.0,1.25,13,1,urine,tira reactiva,False
1783,ECN-CAT-URO-136,Determinación de Fósforo en orina,1,1.6061,0.588,False,True,420.0,2.0,10,1,urine,microscopia,True
1784,ECN-CAT-URO-137,Determinación de Magnesio en orina,1,2.9435,1.078,True,True,370.0,1.25,7,4,urine,colorimetria,False
1785,ECN-CAT-URO-138,Determinación de Urea en orina,1,1.9719,0.722,False,True,270.0,1.25,4,0,urine,tira reactiva,False
1786,ECN-CAT-URO-139,Determinación de Osmolalidad urinaria,2,2.0067,0.655,False,True,860.0,2.75,26,0,urine,microscopia,True
1787,ECN-CAT-URO-140,Determinación de Depuración de creatinina,2,1.8987,0.62,False,True,760.0,2.0,23,2,urine,colorimetria,False
1788,ECN-CAT-URO-141,Determinación de Sedimento urinario,2,2.0149,0.657,False,True,660.0,2.0,20,2,urine,tira reactiva,False
1789,ECN-CAT-URO-142,Determinación de Cetonas en orina,1,2.1552,0.789,False,True,650.0,2.5,17,0,urine,microscopia,False
1790,ECN-CAT-URO-143,Determinación de Hemoglobina en orina,1,1.5717,0.576,False,True,550.0,2.0,14,1,urine,colorimetria,False
1791,ECN-CAT-URO-144,Determinación de Nitritos en orina,1,1.5576,0.57,False,True,360.0,0.5,6,1,urine,tira reactiva,False
1792,ECN-CAT-URO-145,Determinación de Leucocitos en orina,1,3.0436,1.115,True,True,300.0,1.25,3,5,urine,microscopia,False
1793,ECN-CAT-URO-146,Determinación de Cristales en orina,2,2.1822,0.712,False,True,860.0,2.5,30,0,urine,colorimetria,True
1794,ECN-CAT-URO-147,Determinación de Cilindros urinarios,2,2.0619,0.673,False,True,810.0,2.5,27,0,urine,tira reactiva,True
1795,ECN-CAT-URO-148,Determinación de Urobilinógeno en orina,2,1.7585,0.574,False,True,740.0,3.25,24,2,urine,microscopia,False
1796,ECN-CAT-URO-149,Determinación de Bilirrubina en orina,1,2.4995,0.915,False,True,640.0,1.25,16,3,urine,colorimetria,False
1797,ECN-CAT-URO-150,Determinación de Relación albúmina creatinina,1,1.594,0.584,False,True,540.0,1.0,13,1,urine,tira reactiva,False
1798,ECN-CAT-URO-151,Cuantificación de Examen general de orina,1,1.3591,0.498,False,True,480.0,1.75,10,1,urine,microscopia,False
1799,ECN-CAT-URO-152,Cuantificación de Microalbúmina en orina,1,1.4295,0.524,False,True,430.0,1.0,7,1,urine,colorimetria,False
1800,ECN-CAT-URO-153,Cuantificación de Proteínas en orina,1,2.1108,0.773,False,True,240.0,1.0,4,2,urine,tira reactiva,True
1801,ECN-CAT-URO-154,Cuantificación de Glucosa en orina,2,2.0234,0.66,False,True,840.0,2.5,26,0,urine,microscopia,True
1802,ECN-CAT-URO-155,Cuantificación de Creatinina en orina,2,2.0912,0.682,False,True,740.0,2.0,23,0,urine,colorimetria,False
1803,ECN-CAT-URO-156,Cuantificación de Calcio en orina,2,2.0564,0.671,False,True,630.0,2.0,20,2,urine,tira reactiva,False
1804,ECN-CAT-URO-157,Cuantificación de Ácido úrico en orina,1,3.1065,1.138,True,True,570.0,2.75,17,4,urine,microscopia,False
1805,ECN-CAT-URO-158,Cuantificación de Sodio en orina,1,1.8452,0.676,False,True,520.0,2.0,14,0,urine,colorimetria,False
1806,ECN-CAT-URO-159,Cuantificación de Potasio en orina,1,1.6868,0.618,False,True,420.0,0.75,6,2,urine,tira reactiva,False
1807,ECN-CAT-URO-160,Cuantificación de Cloro en orina,1,1.5586,0.571,False,True,360.0,1.25,3,1,urine,microscopia,False
1808,ECN-CAT-URO-161,Cuantificación de Fósforo en orina,2,2.0343,0.664,False,True,920.0,2.75,30,2,urine,colorimetria,True
1809,ECN-CAT-URO-162,Cuantificación de Magnesio en orina,2,2.0784,0.678,False,True,730.0,2.5,27,0,urine,tira reactiva,True
1810,ECN-CAT-URO-163,Cuantificación de Urea en orina,2,1.9687,0.642,False,True,720.0,3.25,24,0,urine,microscopia,False
1811,ECN-CAT-URO-164,Cuantificación de Osmolalidad urinaria,1,1.9704,0.722,False,True,620.0,1.25,16,2,urine,colorimetria,False
1812,ECN-CAT-URO-165,Cuantificación de Depuración de creatinina,1,2.9986,1.098,True,True,510.0,1.25,13,4,urine,tira reactiva,False
1813,ECN-CAT-URO-166,Cuantificación de Sedimento urinario,1,1.6865,0.618,False,True,450.0,2.0,10,0,urine,microscopia,False
1814,ECN-CAT-URO-167,Cuantificación de Cetonas en orina,1,1.6321,0.598,False,True,350.0,1.25,7,2,urine,colorimetria,False
1815,ECN-CAT-URO-168,Cuantificación de Hemoglobina en orina,1,1.6495,0.604,False,True,300.0,1.0,4,1,urine,tira reactiva,False
1816,ECN-CAT-URO-169,Cuantificación de Nitritos en orina,2,1.8806,0.614,False,True,900.0,2.5,26,2,urine,microscopia,True
1817,ECN-CAT-URO-170,Cuantificación de Leucocitos en orina,2,2.0747,0.677,False,True,800.0,1.75,23,0,urine,colorimetria,True
1818,ECN-CAT-URO-171,Cuantificación de Cristales en orina,2,2.1232,0.693,False,True,610.0,1.75,20,2,urine,tira reactiva,False
1819,ECN-CAT-URO-172,Cuantificación de Cilindros urinarios,1,1.8528,0.679,False,True,540.0,2.5,17,2,urine,microscopia,False
1820,ECN-CAT-URO-173,Cuantificación de Urobilinógeno en orina,1,2.9857,1.093,True,True,500.0,1.75,14,4,urine,colorimetria,False
1821,ECN-CAT-URO-174,Cuantificación de Bilirrubina en orina,1,1.853,0.679,False,True,390.0,0.5,6,0,urine,tira reactiva,False
1822,ECN-CAT-URO-175,Cuantificación de Relación albúmina creatinina,1,1.9065,0.698,False,True,330.0,1.0,3,0,urine,microscopia,False
1823,ECN-CAT-URO-176,Evaluación de Examen general de orina,2,2.0023,0.653,False,True,890.0,2.75,30,2,urine,colorimetria,True
1824,ECN-CAT-URO-177,Evaluación de Microalbúmina en orina,2,1.8435,0.602,False,True,790.0,2.75,27,2,urine,tira reactiva,True
1825,ECN-CAT-URO-178,Evaluación de Proteínas en orina,2,1.9438,0.634,False,True,780.0,3.25,24,0,urine,microscopia,False
1826,ECN-CAT-URO-179,Evaluación de Glucosa en orina,1,2.2026,0.807,False,True,680.0,1.5,16,0,urine,colorimetria,False
1827,ECN-CAT-URO-180,Evaluación de Creatinina en orina,1,1.6984,0.622,False,True,490.0,1.25,13,2,urine,tira reactiva,False
1828,ECN-CAT-URO-181,Evaluación de Calcio en orina,1,2.8964,1.061,True,True,420.0,2.0,10,4,urine,microscopia,False
1829,ECN-CAT-URO-182,Evaluación de Ácido úrico en orina,1,1.7938,0.657,False,True,330.0,1.25,7,0,urine,colorimetria,False
1830,ECN-CAT-URO-183,Evaluación de Sodio en orina,1,1.9719,0.722,False,True,270.0,1.25,4,0,urine,tira reactiva,False
1831,ECN-CAT-URO-184,Evaluación de Potasio en orina,2,1.8218,0.594,False,True,870.0,2.75,26,2,urine,microscopia,True
1832,ECN-CAT-URO-185,Evaluación de Cloro en orina,2,1.8959,0.619,False,True,770.0,2.0,23,2,urine,colorimetria,False
1833,ECN-CAT-URO-186,Evaluación de Fósforo en orina,2,2.2123,0.722,False,True,670.0,1.75,20,0,urine,tira reactiva,False
1834,ECN-CAT-URO-187,Evaluación de Magnesio en orina,2,1.9291,0.629,False,True,610.0,2.5,17,1,urine,microscopia,True
1835,ECN-CAT-URO-188,Evaluación de Urea en orina,1,1.5932,0.583,False,True,560.0,1.75,14,1,urine,colorimetria,False
1836,ECN-CAT-URO-189,Evaluación de Osmolalidad urinaria,1,2.2767,0.834,False,True,370.0,0.5,6,3,urine,tira reactiva,False
1837,ECN-CAT-URO-190,Evaluación de Depuración de creatinina,1,1.9249,0.705,False,True,300.0,1.25,3,0,urine,microscopia,False
1838,ECN-CAT-URO-191,Evaluación de Sedimento urinario,2,1.8985,0.62,False,True,870.0,2.5,30,1,urine,colorimetria,True
1839,ECN-CAT-URO-192,Evaluación de Cetonas en orina,2,1.8788,0.613,False,True,760.0,2.5,27,2,urine,tira reactiva,True
1840,ECN-CAT-URO-193,Evaluación de Hemoglobina en orina,2,1.7782,0.58,False,True,750.0,3.0,24,2,urine,microscopia,False
1841,ECN-CAT-URO-194,Evaluación de Nitritos en orina,1,2.1484,0.787,False,True,650.0,1.25,16,0,urine,colorimetria,False
1842,ECN-CAT-URO-195,Evaluación de Leucocitos en orina,1,1.6086,0.589,False,True,550.0,1.0,13,1,urine,tira reactiva,False
1843,ECN-CAT-URO-196,Evaluación de Cristales en orina,1,1.563,0.572,False,True,490.0,1.75,10,2,urine,microscopia,False
1844,ECN-CAT-URO-197,Evaluación de Cilindros urinarios,1,1.5941,0.584,False,True,390.0,1.5,7,2,urine,colorimetria,False
1845,ECN-CAT-URO-198,Evaluación de Urobilinógeno en orina,1,2.0033,0.734,False,True,250.0,1.25,4,0,urine,tira reactiva,False
1846,ECN-CAT-URO-199,Evaluación de Bilirrubina en orina,2,1.9957,0.651,False,True,840.0,2.75,26,0,urine,microscopia,True
1847,ECN-CAT-URO-200,Evaluación de Relación albúmina creatinina,2,1.9025,0.621,False,True,750.0,2.0,23,2,urine,colorimetria,False
1848,ECN-CAT-URO-201,Control de Examen general de orina,2,2.0417,0.666,False,True,640.0,2.0,20,2,urine,tira reactiva,False
1849,ECN-CAT-URO-202,Control de Microalbúmina en orina,1,1.7571,0.644,False,True,580.0,2.75,17,1,urine,microscopia,False
1850,ECN-CAT-URO-203,Control de Proteínas en orina,1,1.7185,0.629,False,True,530.0,2.0,14,2,urine,colorimetria,False
1851,ECN-CAT-URO-204,Control de Glucosa en orina,1,1.7783,0.651,False,True,430.0,0.5,6,1,urine,tira reactiva,True
1852,ECN-CAT-URO-205,Control de Creatinina en orina,1,2.2773,0.834,False,True,370.0,1.25,3,3,urine,microscopia,False
1853,ECN-CAT-URO-206,Control de Calcio en orina,2,2.2442,0.732,False,True,930.0,2.5,30,0,urine,colorimetria,True
1854,ECN-CAT-URO-207,Control de Ácido úrico en orina,2,2.0732,0.676,False,True,740.0,2.5,27,0,urine,tira reactiva,True
1855,ECN-CAT-URO-208,Control de Sodio en orina,2,2.326,0.759,False,True,670.0,3.25,24,3,urine,microscopia,False
1856,ECN-CAT-URO-209,Control de Potasio en orina,1,2.4832,0.909,False,True,630.0,1.25,16,3,urine,colorimetria,False
1857,ECN-CAT-URO-210,Control de Cloro en orina,1,1.8624,0.682,False,True,520.0,1.25,13,0,urine,tira reactiva,False
1858,ECN-CAT-URO-211,Control de Fósforo en orina,1,1.6953,0.621,False,True,460.0,1.75,10,0,urine,microscopia,False
1859,ECN-CAT-URO-212,Control de Magnesio en orina,1,1.4372,0.526,False,True,360.0,1.25,7,1,urine,colorimetria,False
1860,ECN-CAT-URO-213,Control de Urea en orina,1,2.3914,0.876,False,True,260.0,1.0,4,3,urine,tira reactiva,False
1861,ECN-CAT-URO-214,Control de Osmolalidad urinaria,2,2.0773,0.678,False,True,910.0,2.5,26,0,urine,microscopia,True
1862,ECN-CAT-URO-215,Control de Depuración de creatinina,2,2.1152,0.69,False,True,810.0,1.75,23,0,urine,colorimetria,False
1863,ECN-CAT-URO-216,Control de Sedimento urinario,2,2.5543,0.834,False,True,620.0,1.75,20,3,urine,tira reactiva,False
1864,ECN-CAT-URO-217,Control de Cetonas en orina,1,2.3846,0.873,False,True,550.0,2.5,17,3,urine,microscopia,False
1865,ECN-CAT-URO-218,Control de Hemoglobina en orina,1,1.4795,0.542,False,True,460.0,2.0,14,1,urine,colorimetria,False
1866,ECN-CAT-URO-219,Control de Nitritos en orina,1,1.8291,0.67,False,True,400.0,0.75,6,0,urine,tira reactiva,False
1867,ECN-CAT-URO-220,Control de Leucocitos en orina,1,1.7366,0.636,False,True,340.0,1.5,3,2,urine,microscopia,False
1868,ECN-CAT-URO-221,Control de Cristales en orina,2,2.0526,0.67,False,True,900.0,2.75,30,2,urine,colorimetria,False
1869,ECN-CAT-URO-222,Control de Cilindros urinarios,2,1.7497,0.571,False,True,800.0,2.5,27,1,urine,tira reactiva,True
1870,ECN-CAT-URO-223,Control de Urobilinógeno en orina,2,1.9565,0.638,False,True,740.0,3.25,24,0,urine,microscopia,False
1871,ECN-CAT-URO-224,Control de Bilirrubina en orina,1,2.5902,0.949,False,True,690.0,1.25,16,3,urine,colorimetria,False
1872,ECN-CAT-URO-225,Control de Relación albúmina creatinina,1,2.2625,0.829,False,True,500.0,1.25,13,3,urine,tira reactiva,False
1873,ECN-CAT-URO-226,Confirmación de Examen general de orina,1,1.6827,0.616,False,True,430.0,2.0,10,0,urine,microscopia,False
1874,ECN-CAT-URO-227,Confirmación de Microalbúmina en orina,1,1.4565,0.533,False,True,340.0,1.25,7,1,urine,colorimetria,False
1875,ECN-CAT-URO-228,Confirmación de Proteínas en orina,1,1.9138,0.701,False,True,230.0,1.25,4,2,urine,tira reactiva,False
1876,ECN-CAT-URO-229,Confirmación de Glucosa en orina,2,2.3551,0.768,False,True,880.0,2.5,26,3,urine,microscopia,True
1877,ECN-CAT-URO-230,Confirmación de Creatinina en orina,2,1.7716,0.578,False,True,780.0,2.0,23,1,urine,colorimetria,False
1878,ECN-CAT-URO-231,Confirmación de Calcio en orina,2,2.2021,0.719,False,True,680.0,1.75,20,0,urine,tira reactiva,False
1879,ECN-CAT-URO-232,Confirmación de Ácido úrico en orina,1,1.9778,0.724,False,True,620.0,2.5,17,2,urine,microscopia,False
1880,ECN-CAT-URO-233,Confirmación de Sodio en orina,1,1.7123,0.627,False,True,520.0,1.75,14,2,urine,colorimetria,False
1881,ECN-CAT-URO-234,Confirmación de Potasio en orina,1,1.8569,0.68,False,True,380.0,0.5,6,0,urine,tira reactiva,False
1882,ECN-CAT-URO-235,Confirmación de Cloro en orina,1,1.6117,0.59,False,True,310.0,1.25,3,1,urine,microscopia,False
1883,ECN-CAT-URO-236,Confirmación de Fósforo en orina,2,2.0213,0.66,False,True,880.0,2.5,30,2,urine,colorimetria,True
1884,ECN-CAT-URO-237,Confirmación de Magnesio en orina,2,1.9087,0.623,False,True,770.0,2.25,27,2,urine,tira reactiva,True
1885,ECN-CAT-URO-238,Confirmación de Urea en orina,2,1.9567,0.638,False,True,710.0,3.0,24,0,urine,microscopia,True
1886,ECN-CAT-URO-239,Confirmación de Osmolalidad urinaria,1,1.8974,0.695,False,True,660.0,1.5,16,1,urine,colorimetria,False
1887,ECN-CAT-URO-240,Confirmación de Depuración de creatinina,1,1.7767,0.651,False,True,560.0,1.25,13,2,urine,tira reactiva,False
1888,ECN-CAT-URO-241,Confirmación de Sedimento urinario,1,1.5661,0.574,False,True,500.0,2.0,10,2,urine,microscopia,False
1889,ECN-CAT-URO-242,Confirmación de Cetonas en orina,1,1.7499,0.641,False,True,400.0,1.25,7,0,urine,colorimetria,False
1890,ECN-CAT-URO-243,Confirmación de Hemoglobina en orina,1,1.8016,0.66,False,True,210.0,1.25,4,1,urine,tira reactiva,False
1891,ECN-CAT-URO-244,Confirmación de Nitritos en orina,2,2.3133,0.755,False,True,850.0,2.75,26,3,urine,microscopia,True
1892,ECN-CAT-MOL-126,Determinación de Detección molecular de SARS-CoV-2,2,2.4072,0.785,False,True,1180.0,7.75,28,1,swab,rt-pcr,True
1893,ECN-CAT-MOL-127,Determinación de Virus de influenza A,2,2.1651,0.706,False,True,1100.0,7.75,25,1,swab,rt-pcr,True
